NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    43    0.70   -9.99  -93.37  752.26  -10.50  -93.55  757.23
    1    43    0.70  -10.50  -93.55  757.23  -11.25  -93.82  762.16
    1    43    0.70  -11.25  -93.82  762.16  -12.37  -93.79  767.04
    1    43    0.70  -12.37  -93.79  767.04  -13.47  -93.42  771.90
    1    43    0.70  -13.47  -93.42  771.90  -14.95  -92.94  776.65
    1    43    0.70  -14.95  -92.94  776.65  -16.04  -92.49  781.51
    1    43    0.70  -16.04  -92.49  781.51  -16.82  -92.39  786.45
    1    43    0.70  -16.82  -92.39  786.45  -17.19  -92.10  791.43
    2    43    0.70  102.50  -57.09  660.77  101.59  -55.29  665.35
    2    43    0.70  101.59  -55.29  665.35  100.53  -53.39  669.84
    2    43    0.70  100.53  -53.39  669.84   99.33  -51.95  674.48
    2    43    0.70   99.33  -51.95  674.48   97.85  -50.90  679.14
    2    43    0.70   97.85  -50.90  679.14   96.49  -50.15  683.89
    2    43    0.70   96.49  -50.15  683.89   95.09  -49.79  688.68
    2    43    0.70   95.09  -49.79  688.68   93.52  -49.08  693.37
    3    43    0.70  -26.90    9.30  632.44  -27.63   10.69  637.18
    3    43    0.70  -27.63   10.69  637.18  -28.22   12.23  641.90
    3    43    0.70  -28.22   12.23  641.90  -28.92   13.30  646.74
    3    43    0.70  -28.92   13.30  646.74  -29.62   14.52  651.54
    3    43    0.70  -29.62   14.52  651.54  -30.36   15.41  656.40
    3    43    0.70  -30.36   15.41  656.40  -30.67   16.07  661.35
    3    43    0.70  -30.67   16.07  661.35  -30.60   16.61  666.32
   17    43    0.70 -154.63 -278.90  511.48 -158.05 -279.22  515.11
   17    43    0.70 -158.05 -279.22  515.11 -161.21 -279.93  518.92
   17    43    0.70 -161.21 -279.93  518.92 -164.61 -280.92  522.45
   17    43    0.70 -164.61 -280.92  522.45 -167.91 -282.35  525.92
   17    43    0.70 -167.91 -282.35  525.92 -170.94 -283.65  529.68
   17    43    0.70 -170.94 -283.65  529.68 -173.95 -284.48  533.59
   17    43    0.70 -173.95 -284.48  533.59 -176.78 -285.21  537.65
   17    43    0.70 -176.78 -285.21  537.65 -179.78 -286.27  541.50
   41    43    0.70  -51.59  -79.64  613.39  -53.13  -80.82  618.00
   41    43    0.70  -53.13  -80.82  618.00  -54.28  -81.92  622.74
   41    43    0.70  -54.28  -81.92  622.74  -55.62  -83.22  627.38
   41    43    0.70  -55.62  -83.22  627.38  -56.80  -84.79  631.98
   41    43    0.70  -56.80  -84.79  631.98  -57.60  -86.55  636.59
   41    43    0.70  -57.60  -86.55  636.59  -58.68  -87.99  641.25
   41    43    0.70  -58.68  -87.99  641.25  -59.56  -89.07  646.05
   80    43    0.70 -150.24  -10.54  566.71 -151.57  -12.08  571.28
   80    43    0.70 -151.57  -12.08  571.28 -152.85  -13.24  575.97
   80    43    0.70 -152.85  -13.24  575.97 -154.33  -14.03  580.68
   80    43    0.70 -154.33  -14.03  580.68 -155.40  -14.65  585.52
   80    43    0.70 -155.40  -14.65  585.52 -156.46  -15.01  590.40
   80    43    0.70 -156.46  -15.01  590.40 -157.27  -15.60  595.30
   80    43    0.70 -157.27  -15.60  595.30 -158.15  -15.88  600.21
   80    43    0.70 -158.15  -15.88  600.21 -159.09  -15.71  605.12
  134    43    0.70  -23.16  -50.61  536.57  -23.14  -49.19  541.37
  134    43    0.70  -23.14  -49.19  541.37  -23.11  -47.51  546.08
  134    43    0.70  -23.11  -47.51  546.08  -22.79  -46.13  550.87
  134    43    0.70  -22.79  -46.13  550.87  -22.83  -44.48  555.59
  134    43    0.70  -22.83  -44.48  555.59  -22.70  -43.28  560.44
  134    43    0.70  -22.70  -43.28  560.44  -22.66  -41.95  565.27
  134    43    0.70  -22.66  -41.95  565.27  -22.71  -40.20  569.95
  207    43    0.70 -200.22  168.06  419.03 -199.75  169.26  423.86
  207    43    0.70 -199.75  169.26  423.86 -199.50  170.25  428.75
  207    43    0.70 -199.50  170.25  428.75 -199.70  171.04  433.69
  207    43    0.70 -199.70  171.04  433.69 -200.30  171.90  438.57
  207    43    0.70 -200.30  171.90  438.57 -200.79  173.16  443.39
  207    43    0.70 -200.79  173.16  443.39 -201.30  174.56  448.16
  207    43    0.70 -201.30  174.56  448.16 -201.88  175.54  453.03
  207    43    0.70 -201.88  175.54  453.03 -202.41  176.10  457.97
  308    43    0
