NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
  450    33    0.27   48.91  -94.73  267.68   53.14  -97.39  267.45
  450    33    0.27   53.14  -97.39  267.45   57.09 -100.44  267.09
  450    33    0.27   57.09 -100.44  267.09   60.89 -103.68  267.03
  453    33    0.26  -30.53 -115.57  276.28  -31.38 -118.52  275.92
  457    33    0.33  166.99    2.77  183.66  169.67    6.83  184.82
  457    33    0.33  169.67    6.83  184.82  172.06   10.95  186.34
  457    33    0.33  172.06   10.95  186.34  174.02   15.22  188.06
  459    33    0.23  165.26  -28.21  171.79  167.69  -24.66  171.61
  465    33    0.22  153.53  -19.25  192.31  153.79  -17.04  192.32
  473    33    0.30   66.50 -144.40  173.93   67.87 -149.14  174.71
  473    33    0.30   67.87 -149.14  174.71   69.58 -153.79  175.38
  473    33    0.30   69.58 -153.79  175.38   71.14 -158.52  175.85
  474    33    0.23   33.01  -38.62  205.85   32.68  -35.19  207.19
  475    33    0.33   42.89 -160.58  181.86   42.75 -165.55  182.40
  475    33    0.33   42.75 -165.55  182.40   42.94 -170.46  183.31
  475    33    0.33   42.94 -170.46  183.31   42.85 -175.34  184.40
  481    33    0.23   89.86  -62.47  206.63   93.80  -60.10  206.72
  482    33    0.23    6.91 -108.44  220.71    3.53 -110.11  222.52
  490    33    0.22    0.74 -140.08  106.40    2.62 -139.76  107.63
  491    33    0.33  -76.09 -205.21   48.44  -78.34 -209.33   46.73
  491    33    0.33  -78.34 -209.33   46.73  -80.70 -213.48   45.24
  491    33    0.33  -80.70 -213.48   45.24  -83.11 -217.73   44.19
  497    33    0.28 -111.86 -139.32   93.42 -116.86 -139.19   93.63
  497    33    0.28 -116.86 -139.19   93.63 -121.85 -139.01   93.45
  497    33    0.28 -121.85 -139.01   93.45 -126.85 -139.02   93.59
  499    33    0.30  -69.12  -93.56  110.88  -72.43  -97.30  110.55
  499    33    0.30  -72.43  -97.30  110.55  -76.00 -100.74  109.93
  499    33    0.30  -76.00 -100.74  109.93  -79.80 -103.99  109.71
  500    33    0.24  -50.41   -1.21  127.87  -51.38    0.07  128.47
  501    33    0.23   17.02  -17.24  126.11   20.00  -16.41  127.06
  502    33    0.24  -75.03  -55.05  119.00  -75.53  -55.04  119.12
  506    33    0.23   20.97  -48.43  147.93   24.69  -49.02  149.88
  507    33    0.28  -57.87    7.67  141.66  -60.40   11.83  142.76
  507    33    0.28  -60.40   11.83  142.76  -63.29   15.76  143.86
  507    33    0.28  -63.29   15.76  143.86  -66.17   19.58  145.33
  508    33    0.24   -2.38    1.29  147.97   -2.10    1.86  148.22
  510    33    0.26   11.07  -92.89  144.45   12.83  -95.57  144.68
  513    33    0.24  -21.21  -54.23   86.44  -20.83  -56.28   86.50
  518    33    0.24   27.14   16.34  118.44   28.99   16.63  119.13
  540    33    0.23   -8.97   14.21   79.23   -9.64   16.74   81.59
  547    33    0.26  -49.34  -57.43   65.79  -52.41  -59.22   66.62
  577    33    0.22   27.10   43.79   15.15   28.27   46.00   15.14
  582    33    0.26   29.26   38.53   59.43   30.76   39.93   61.66
  588    33    0.70  -61.04   59.87  125.52  -63.67   62.27  129.03
  588    33    0.70  -63.67   62.27  129.03  -66.40   64.21  132.73
  588    33    0.70  -66.40   64.21  132.73  -68.79   66.22  136.64
  588    33    0.70  -68.79   66.22  136.64  -70.96   68.11  140.73
  588    33    0.70  -70.96   68.11  140.73  -73.25   70.15  144.68
  588    33    0.70  -73.25   70.15  144.68  -75.86   72.02  148.51
  588    33    0.70  -75.86   72.02  148.51  -78.07   74.01  152.53
  590    33    0.23  -50.67  -10.85  149.47  -52.80   -7.43  150.25
  591    33    0.23  -34.10  -90.57  145.27  -34.72  -93.04  145.11
  595    33    0.25   16.75 -101.74  284.03   19.08 -106.04  282.98
  595    33    0.25   19.08 -106.04  282.98   21.39 -110.34  281.87
  596    33    0.24   30.94  -67.54  302.61   35.81  -67.39  303.73
  596    33    0.24   35.81  -67.39  303.73   40.68  -67.57  304.87
  598    33    0.24   18.48  -98.17  289.20   21.12 -102.34  288.39
  598    33    0.24   21.12 -102.34  288.39   23.84 -106.37  287.22
  599    33    0.21   28.13  -75.87  303.75   31.19  -76.25  304.59
  600    33    0.24   -4.27  -47.43  326.27   -4.11  -43.80  329.71
  600    33    0.24   -4.11  -43.80  329.71   -3.82  -40.10  333.06
  601    33    0.25  -28.28  -94.44  308.42  -32.77  -96.62  308.60
  601    33    0.25  -32.77  -96.62  308.60  -37.39  -98.50  309.00
  601    33    0.25  -37.39  -98.50  309.00  -41.83 -100.68  309.73
  602    33    0.28  -18.72 -109.64  312.45  -19.98 -114.38  313.41
  602    33    0.28  -19.98 -114.38  313.41  -21.56 -118.94  314.70
  602    33    0.28  -21.56 -118.94  314.70  -23.20 -123.56  315.69
  603    33    0.19  -20.58  -87.51  316.54  -23.09  -88.58  317.40
  604    33    0.18  -16.64  -94.38  314.93  -17.66  -95.52  315.05
  605    33    0.20   27.13  -66.77  324.20   29.14  -66.07  325.03
  606    33    0.18    9.18  -57.98  328.79    9.64  -56.25  329.59
  607    33    0.22  -12.87  -62.89  339.59  -15.01  -60.63  343.33
  608    33    0.27  137.80  -98.33  225.66  136.20 -102.15  228.48
  608    33    0.27  136.20 -102.15  228.48  134.26 -105.69  231.42
  608    33    0.27  134.26 -105.69  231.42  132.31 -109.25  234.34
  609    33    0.25  129.52  -52.00  226.71  125.92  -49.52  229.14
  609    33    0.25  125.92  -49.52  229.14  122.66  -46.79  231.76
  609    33    0.25  122.66  -46.79  231.76  119.32  -43.90  234.11
  610    33    0.21  138.86  -48.65  225.19  137.70  -46.63  227.28
  611    33    0.20  145.66  -83.76  229.43  144.35  -86.32  232.60
  612    33    0.21  138.33  -57.04  234.98  136.36  -55.60  237.30
  613    33    0.26  197.32  -73.51  215.43  202.23  -74.39  215.17
  613    33    0.26  202.23  -74.39  215.17  207.07  -75.49  214.53
  614    33    0.23  134.62  -84.31  238.93  131.31  -86.69  241.82
  614    33    0.23  131.31  -86.69  241.82  127.95  -89.37  244.38
  615    33    0.23  150.04  -38.35  235.81  148.28  -33.92  237.35
  615    33    0.23  148.28  -33.92  237.35  146.98  -29.38  238.98
  616    33    0.19  182.15  -55.22  225.64  185.40  -53.20  225.24
  618    33    0.21  165.71  -39.81  238.05  165.97  -36.15  238.70
  619    33    0.18  161.39  -92.90  238.54  161.19  -94.27  238.65
  620    33    0.18   26.18  -97.47  211.01   24.61  -98.29  211.56
  621    33    0.19   62.14 -107.27  204.49   63.65 -109.35  204.61
  622    33    0.22   63.23  -63.58  218.34   65.01  -60.01  220.38
  623    33    0.19   67.50 -104.15  214.19   70.26 -106.77  214.69
  624    33    0.18   72.79  -78.32  216.74   74.59  -77.59  216.68
  625    33    0.23   85.14  -95.10  215.26   89.94  -96.11  214.26
  625    33    0.23   89.94  -96.11  214.26   94.77  -96.75  213.15
  626    33    0.21   64.58 -116.20  222.53   65.71 -119.42  222.44
  627    33    0.23   85.59  -97.24  216.82   90.09  -99.13  215.72
  627    33    0.23   90.09  -99.13  215.72   94.75 -100.80  214.96
  628    33    0.22   87.63  -94.60  225.57   92.49  -95.76  225.76
  628    33    0.22   92.49  -95.76  225.76   97.38  -96.62  226.34
  629    33    0.24   81.35 -111.78  226.96   85.52 -114.52  227.22
  629    33    0.24   85.52 -114.52  227.22   89.70 -117.23  227.64
  631    33    0.22   63.17 -121.25  236.00   64.40 -125.27  235.41
  632    33    0.19   46.63  -74.28  252.57   45.28  -71.63  254.81
  633    33    0.24  -34.16 -145.25  124.53  -31.66 -143.94  128.66
  633    33    0.24  -31.66 -143.94  128.66  -29.31 -142.83  132.93
  633    33    0.24  -29.31 -142.83  132.93  -26.89 -142.12  137.25
  634    33    0.21  -72.22 -165.00   78.14  -74.67 -166.36   75.60
  635    33    0.22  -29.68 -173.49  109.90  -26.43 -175.73  111.47
  637    33    0.24  -58.20 -142.11  132.89  -58.30 -139.35  137.06
  637    33    0.24  -58.30 -139.35  137.06  -58.55 -136.81  141.36
  638    33    0.21  -34.51 -182.79  111.74  -31.99 -185.56  112.75
  639    33    0.21  -30.05 -169.26  121.73  -27.09 -169.98  123.24
  640    33    0.25  -24.51 -175.35  119.74  -19.86 -176.66  121.02
  640    33    0.25  -19.86 -176.66  121.02  -15.17 -178.02  122.06
  640    33    0.25  -15.17 -178.02  122.06  -10.52 -179.24  123.47
  641    33    0.20  -51.03 -196.57  103.21  -50.80 -198.64  102.63
  642    33    0.18  -80.78 -179.11  113.68  -82.75 -180.14  113.90
