NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    39    0.70   -7.69  -87.80  668.15   -8.28  -89.23  672.91
    1    39    0.70   -8.28  -89.23  672.91   -8.71  -90.32  677.77
    1    39    0.70   -8.71  -90.32  677.77   -9.11  -91.12  682.69
    1    39    0.70   -9.11  -91.12  682.69   -9.63  -91.72  687.62
    1    39    0.70   -9.63  -91.72  687.62  -10.00  -92.46  692.56
    1    39    0.70  -10.00  -92.46  692.56  -10.64  -92.79  697.50
    1    39    0.70  -10.64  -92.79  697.50  -10.96  -92.82  702.49
    2    39    0.70  121.92  -79.55  581.48  120.44  -78.45  586.13
    2    39    0.70  120.44  -78.45  586.13  119.02  -77.13  590.74
    2    39    0.70  119.02  -77.13  590.74  117.97  -76.04  595.50
    2    39    0.70  117.97  -76.04  595.50  116.52  -75.10  600.19
    2    39    0.70  116.52  -75.10  600.19  115.46  -74.06  604.97
    2    39    0.70  115.46  -74.06  604.97  114.11  -72.89  609.64
    2    39    0.70  114.11  -72.89  609.64  112.48  -72.11  614.30
    3    39    0.70    2.19  -19.92  553.21    0.94  -17.99  557.65
    3    39    0.70    0.94  -17.99  557.65   -0.64  -16.31  562.08
    3    39    0.70   -0.64  -16.31  562.08   -2.01  -14.53  566.55
    3    39    0.70   -2.01  -14.53  566.55   -3.50  -12.49  570.87
    3    39    0.70   -3.50  -12.49  570.87   -5.29  -10.23  574.95
    3    39    0.70   -5.29  -10.23  574.95   -6.85   -7.67  578.95
    3    39    0.70   -6.85   -7.67  578.95   -8.42   -5.31  583.07
    3    39    0.70   -8.42   -5.31  583.07  -10.16   -3.32  587.32
   17    39    0.70 -106.05 -263.08  444.88 -107.82 -263.97  449.46
   17    39    0.70 -107.82 -263.97  449.46 -109.95 -264.82  453.91
   17    39    0.70 -109.95 -264.82  453.91 -111.76 -265.94  458.44
   17    39    0.70 -111.76 -265.94  458.44 -113.80 -267.23  462.81
   17    39    0.70 -113.80 -267.23  462.81 -116.14 -268.63  467.00
   17    39    0.70 -116.14 -268.63  467.00 -118.76 -269.95  471.05
   17    39    0.70 -118.76 -269.95  471.05 -121.76 -271.23  474.84
   41    39    0.70  -43.32  -73.11  529.95  -43.94  -72.40  534.86
   41    39    0.70  -43.94  -72.40  534.86  -44.21  -71.99  539.84
   41    39    0.70  -44.21  -71.99  539.84  -44.31  -71.94  544.84
   41    39    0.70  -44.31  -71.94  544.84  -44.72  -71.66  549.81
   41    39    0.70  -44.72  -71.66  549.81  -45.39  -71.70  554.77
   41    39    0.70  -45.39  -71.70  554.77  -45.73  -71.36  559.74
   41    39    0.70  -45.73  -71.36  559.74  -46.02  -71.36  564.74
   80    39    0.70 -122.28   -6.36  487.75 -123.74   -6.34  492.54
   80    39    0.70 -123.74   -6.34  492.54 -124.88   -5.97  497.39
   80    39    0.70 -124.88   -5.97  497.39 -126.21   -5.63  502.20
   80    39    0.70 -126.21   -5.63  502.20 -127.65   -5.47  506.98
   80    39    0.70 -127.65   -5.47  506.98 -129.25   -5.01  511.70
   80    39    0.70 -129.25   -5.01  511.70 -130.97   -4.38  516.35
   80    39    0.70 -130.97   -4.38  516.35 -132.68   -3.96  521.03
   80    39    0.70 -132.68   -3.96  521.03 -134.81   -3.63  525.54
  134    39    0.70  -20.05  -62.18  453.01  -20.80  -62.06  457.95
  134    39    0.70  -20.80  -62.06  457.95  -21.76  -61.63  462.84
  134    39    0.70  -21.76  -61.63  462.84  -22.40  -60.87  467.74
  134    39    0.70  -22.40  -60.87  467.74  -22.58  -60.25  472.70
  134    39    0.70  -22.58  -60.25  472.70  -22.64  -59.65  477.66
  134    39    0.70  -22.64  -59.65  477.66  -22.57  -59.39  482.65
  134    39    0.70  -22.57  -59.39  482.65  -22.21  -59.44  487.64
  207    39    0.70 -201.94  141.15  339.28 -202.64  142.49  344.05
  207    39    0.70 -202.64  142.49  344.05 -203.10  144.23  348.72
  207    39    0.70 -203.10  144.23  348.72 -203.77  146.33  353.20
  207    39    0.70 -203.77  146.33  353.20 -204.05  148.38  357.75
  207    39    0.70 -204.05  148.38  357.75 -203.96  150.43  362.31
  207    39    0.70 -203.96  150.43  362.31 -204.04  152.62  366.81
  207    39    0.70 -204.04  152.62  366.81 -204.07  154.69  371.36
  207    39    0.70 -204.07  154.69  371.36 -204.49  156.50  376.00
  308    39    0.70 -340.13   36.65  169.96 -344.03   38.35  172.59
  308    39    0
