NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    37    0.70   -2.01  -79.26  629.54   -2.53  -80.18  634.43
    1    37    0.70   -2.53  -80.18  634.43   -3.20  -81.22  639.27
    1    37    0.70   -3.20  -81.22  639.27   -3.88  -82.16  644.13
    1    37    0.70   -3.88  -82.16  644.13   -4.78  -83.46  648.88
    1    37    0.70   -4.78  -83.46  648.88   -5.48  -84.32  653.75
    1    37    0.70   -5.48  -84.32  653.75   -6.45  -85.41  658.54
    1    37    0.70   -6.45  -85.41  658.54   -7.12  -86.84  663.28
    2    37    0.70  126.01  -85.76  537.36  125.77  -85.68  542.35
    2    37    0.70  125.77  -85.68  542.35  125.85  -85.38  547.34
    2    37    0.70  125.85  -85.38  547.34  125.51  -84.81  552.30
    2    37    0.70  125.51  -84.81  552.30  125.24  -83.78  557.19
    2    37    0.70  125.24  -83.78  557.19  125.18  -83.17  562.15
    2    37    0.70  125.18  -83.17  562.15  124.91  -82.15  567.03
    2    37    0.70  124.91  -82.15  567.03  124.23  -81.36  571.92
    2    37    0.70  124.23  -81.36  571.92  123.20  -80.37  576.72
    3    37    0.70   13.03  -38.14  519.51   11.17  -35.87  523.56
    3    37    0.70   11.17  -35.87  523.56    9.18  -33.97  527.74
    3    37    0.70    9.18  -33.97  527.74    7.64  -31.87  532.01
    3    37    0.70    7.64  -31.87  532.01    6.47  -29.82  536.41
    3    37    0.70    6.47  -29.82  536.41    5.69  -27.55  540.80
    3    37    0.70    5.69  -27.55  540.80    4.66  -25.09  545.03
    3    37    0.70    4.66  -25.09  545.03    3.52  -22.30  549.01
   17    37    0.70  -94.06 -263.89  406.84  -95.56 -263.54  411.60
   17    37    0.70  -95.56 -263.54  411.60  -96.99 -262.89  416.35
   17    37    0.70  -96.99 -262.89  416.35  -98.54 -262.44  421.08
   17    37    0.70  -98.54 -262.44  421.08 -100.25 -262.34  425.78
   17    37    0.70 -100.25 -262.34  425.78 -101.60 -262.42  430.59
   17    37    0.70 -101.60 -262.42  430.59 -102.84 -262.36  435.43
   17    37    0.70 -102.84 -262.36  435.43 -104.39 -262.64  440.18
   41    37    0.70  -38.95  -75.58  485.32  -39.44  -75.68  490.29
   41    37    0.70  -39.44  -75.68  490.29  -39.55  -75.67  495.29
   41    37    0.70  -39.55  -75.67  495.29  -39.79  -75.20  500.26
   41    37    0.70  -39.79  -75.20  500.26  -40.34  -75.04  505.23
   41    37    0.70  -40.34  -75.04  505.23  -41.16  -74.59  510.14
   41    37    0.70  -41.16  -74.59  510.14  -41.83  -74.36  515.09
   41    37    0.70  -41.83  -74.36  515.09  -42.16  -73.94  520.06
   41    37    0.70  -42.16  -73.94  520.06  -42.56  -73.45  525.02
   80    37    0.70 -113.44  -11.45  449.23 -114.18  -10.08  453.98
   80    37    0.70 -114.18  -10.08  453.98 -115.17   -9.02  458.76
   80    37    0.70 -115.17   -9.02  458.76 -116.15   -8.32  463.62
   80    37    0.70 -116.15   -8.32  463.62 -117.49   -7.81  468.40
   80    37    0.70 -117.49   -7.81  468.40 -118.76   -7.65  473.24
   80    37    0.70 -118.76   -7.65  473.24 -120.10   -7.25  478.04
   80    37    0.70 -120.10   -7.25  478.04 -121.20   -6.67  482.88
  134    37    0.70  -12.94  -67.86  414.18  -13.54  -67.40  419.13
  134    37    0.70  -13.54  -67.40  419.13  -14.05  -66.57  424.03
  134    37    0.70  -14.05  -66.57  424.03  -14.86  -65.46  428.84
  134    37    0.70  -14.86  -65.46  428.84  -15.48  -64.38  433.68
  134    37    0.70  -15.48  -64.38  433.68  -16.43  -63.65  438.53
  134    37    0.70  -16.43  -63.65  438.53  -17.72  -63.25  443.35
  134    37    0.70  -17.72  -63.25  443.35  -19.04  -62.69  448.14
  207    37    0.70 -191.40  134.06  301.59 -192.83  134.74  306.33
  207    37    0.70 -192.83  134.74  306.33 -194.31  135.02  311.10
  207    37    0.70 -194.31  135.02  311.10 -196.15  135.53  315.72
  207    37    0.70 -196.15  135.53  315.72 -197.98  136.51  320.27
  207    37    0.70 -197.98  136.51  320.27 -199.36  137.60  324.95
  207    37    0.70 -199.36  137.60  324.95 -200.26  138.82  329.71
  207    37    0.70 -200.26  138.82  329.71 -201.16  139.82  334.53
  308    37    0.70 -305.78   26.67  152.38 -310.33   27.31  154.35
  308    37    0.70 -310.33   27.31  154.35 -314.85   28.31  156.24
  308    37    0
