NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    35    0.70   -2.26  -70.36  585.56   -1.99  -70.72  590.54
    1    35    0.70   -1.99  -70.72  590.54   -1.71  -71.56  595.46
    1    35    0.70   -1.71  -71.56  595.46   -1.72  -72.36  600.40
    1    35    0.70   -1.72  -72.36  600.40   -1.50  -73.32  605.30
    1    35    0.70   -1.50  -73.32  605.30   -1.58  -74.57  610.14
    1    35    0.70   -1.58  -74.57  610.14   -1.68  -75.37  615.07
    1    35    0.70   -1.68  -75.37  615.07   -1.56  -76.60  619.92
    1    35    0.70   -1.56  -76.60  619.92   -1.79  -78.12  624.68
    2    35    0.70  126.58  -82.88  497.51  126.59  -83.22  502.50
    2    35    0.70  126.59  -83.22  502.50  126.53  -83.53  507.49
    2    35    0.70  126.53  -83.53  507.49  126.58  -84.19  512.45
    2    35    0.70  126.58  -84.19  512.45  126.40  -84.65  517.42
    2    35    0.70  126.40  -84.65  517.42  126.68  -84.98  522.40
    2    35    0.70  126.68  -84.98  522.40  126.48  -85.30  527.39
    2    35    0.70  126.48  -85.30  527.39  126.13  -85.38  532.38
    3    35    0.70   32.49  -50.78  487.04   30.09  -49.28  491.16
    3    35    0.70   30.09  -49.28  491.16   27.38  -48.02  495.17
    3    35    0.70   27.38  -48.02  495.17   24.81  -46.37  499.12
    3    35    0.70   24.81  -46.37  499.12   22.38  -44.97  503.27
    3    35    0.70   22.38  -44.97  503.27   19.70  -43.44  507.20
    3    35    0.70   19.70  -43.44  507.20   17.42  -41.95  511.39
    3    35    0.70   17.42  -41.95  511.39   15.10  -40.25  515.48
   17    35    0.70  -77.39 -259.85  365.42  -79.18 -260.68  370.02
   17    35    0.70  -79.18 -260.68  370.02  -80.62 -261.29  374.77
   17    35    0.70  -80.62 -261.29  374.77  -82.50 -261.93  379.36
   17    35    0.70  -82.50 -261.93  379.36  -84.72 -262.71  383.77
   17    35    0.70  -84.72 -262.71  383.77  -86.90 -263.31  388.23
   17    35    0.70  -86.90 -263.31  388.23  -89.11 -263.69  392.70
   17    35    0.70  -89.11 -263.69  392.70  -90.93 -263.85  397.35
   17    35    0.70  -90.93 -263.85  397.35  -92.35 -263.85  402.15
   41    35    0.70  -31.79  -75.50  446.17  -32.90  -76.28  450.98
   41    35    0.70  -32.90  -76.28  450.98  -34.26  -76.71  455.78
   41    35    0.70  -34.26  -76.71  455.78  -35.20  -76.95  460.68
   41    35    0.70  -35.20  -76.95  460.68  -35.76  -77.00  465.65
   41    35    0.70  -35.76  -77.00  465.65  -36.70  -76.91  470.56
   41    35    0.70  -36.70  -76.91  470.56  -37.30  -76.50  475.51
   41    35    0.70  -37.30  -76.50  475.51  -38.17  -75.84  480.39
   80    35    0.70 -106.21  -16.19  410.33 -107.05  -16.08  415.25
   80    35    0.70 -107.05  -16.08  415.25 -108.02  -15.72  420.15
   80    35    0.70 -108.02  -15.72  420.15 -108.97  -15.58  425.05
   80    35    0.70 -108.97  -15.58  425.05 -110.19  -15.22  429.89
   80    35    0.70 -110.19  -15.22  429.89 -110.98  -14.66  434.79
   80    35    0.70 -110.98  -14.66  434.79 -111.59  -13.71  439.66
   80    35    0.70 -111.59  -13.71  439.66 -112.42  -12.63  444.48
  134    35    0.70   -3.57  -70.95  370.41   -4.85  -70.60  375.23
  134    35    0.70   -4.85  -70.60  375.23   -6.36  -70.34  379.99
  134    35    0.70   -6.36  -70.34  379.99   -7.46  -69.83  384.84
  134    35    0.70   -7.46  -69.83  384.84   -8.91  -69.65  389.62
  134    35    0.70   -8.91  -69.65  389.62   -9.88  -69.33  394.52
  134    35    0.70   -9.88  -69.33  394.52  -10.99  -69.19  399.39
  134    35    0.70  -10.99  -69.19  399.39  -11.83  -68.95  404.31
  134    35    0.70  -11.83  -68.95  404.31  -12.54  -68.24  409.21
  207    35    0.70 -178.61  128.88  264.23 -180.28  130.26  268.73
  207    35    0.70 -180.28  130.26  268.73 -182.08  131.27  273.29
  207    35    0.70 -182.08  131.27  273.29 -183.70  132.12  277.94
  207    35    0.70 -183.70  132.12  277.94 -184.90  132.75  282.75
  207    35    0.70 -184.90  132.75  282.75 -186.27  133.18  287.54
  207    35    0.70 -186.27  133.18  287.54 -187.93  133.28  292.26
  207    35    0.70 -187.93  133.28  292.26 -189.84  133.50  296.87
  308    35    0.70 -267.27   25.60  141.88 -272.20   25.66  142.76
  308    35    0
