NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    41    0.70  -11.25  -92.17  712.46  -10.98  -91.64  717.42
    1    41    0.70  -10.98  -91.64  717.42  -10.88  -91.57  722.42
    1    41    0.70  -10.88  -91.57  722.42  -10.54  -91.39  727.41
    1    41    0.70  -10.54  -91.39  727.41  -10.40  -91.49  732.41
    1    41    0.70  -10.40  -91.49  732.41   -9.90  -91.92  737.36
    1    41    0.70   -9.90  -91.92  737.36   -9.57  -92.16  742.34
    1    41    0.70   -9.57  -92.16  742.34   -9.62  -92.72  747.31
    2    41    0.70  111.22  -71.14  619.04  110.24  -69.96  623.80
    2    41    0.70  110.24  -69.96  623.80  109.42  -68.35  628.46
    2    41    0.70  109.42  -68.35  628.46  108.90  -66.39  633.03
    2    41    0.70  108.90  -66.39  633.03  108.20  -64.87  637.74
    2    41    0.70  108.20  -64.87  637.74  107.38  -63.22  642.39
    2    41    0.70  107.38  -63.22  642.39  106.16  -61.80  647.03
    2    41    0.70  106.16  -61.80  647.03  104.76  -60.44  651.63
    2    41    0.70  104.76  -60.44  651.63  103.75  -58.91  656.28
    3    41    0.70  -11.76   -1.64  591.75  -13.59    0.06  596.08
    3    41    0.70  -13.59    0.06  596.08  -15.51    1.67  600.40
    3    41    0.70  -15.51    1.67  600.40  -17.44    2.83  604.87
    3    41    0.70  -17.44    2.83  604.87  -19.71    4.19  609.11
    3    41    0.70  -19.71    4.19  609.11  -21.62    5.31  613.59
    3    41    0.70  -21.62    5.31  613.59  -23.21    6.11  618.26
    3    41    0.70  -23.21    6.11  618.26  -24.44    6.99  623.03
   17    41    0.70 -124.98 -272.16  478.56 -128.18 -272.87  482.33
   17    41    0.70 -128.18 -272.87  482.33 -131.34 -273.79  486.09
   17    41    0.70 -131.34 -273.79  486.09 -134.17 -275.00  490.03
   17    41    0.70 -134.17 -275.00  490.03 -137.10 -275.83  494.00
   17    41    0.70 -137.10 -275.83  494.00 -140.27 -276.51  497.81
   17    41    0.70 -140.27 -276.51  497.81 -143.74 -277.32  501.31
   17    41    0.70 -143.74 -277.32  501.31 -147.16 -277.84  504.92
   17    41    0.70 -147.16 -277.84  504.92 -150.87 -278.53  508.20
   41    41    0.70  -45.85  -71.48  569.73  -45.73  -71.83  574.72
   41    41    0.70  -45.73  -71.83  574.72  -45.93  -72.48  579.67
   41    41    0.70  -45.93  -72.48  579.67  -46.24  -73.40  584.58
   41    41    0.70  -46.24  -73.40  584.58  -46.87  -74.57  589.39
   41    41    0.70  -46.87  -74.57  589.39  -47.86  -75.52  594.20
   41    41    0.70  -47.86  -75.52  594.20  -48.67  -76.73  598.99
   41    41    0.70  -48.67  -76.73  598.99  -49.54  -77.46  603.86
   80    41    0.70 -137.29   -3.57  529.89 -139.56   -3.71  534.34
   80    41    0.70 -139.56   -3.71  534.34 -141.49   -3.87  538.95
   80    41    0.70 -141.49   -3.87  538.95 -143.25   -4.31  543.61
   80    41    0.70 -143.25   -4.31  543.61 -144.65   -5.03  548.35
   80    41    0.70 -144.65   -5.03  548.35 -146.34   -6.09  552.94
   80    41    0.70 -146.34   -6.09  552.94 -147.85   -7.56  557.47
   80    41    0.70 -147.85   -7.56  557.47 -149.01   -9.15  562.07
  134    41    0.70  -21.89  -59.22  492.62  -21.67  -58.78  497.60
  134    41    0.70  -21.67  -58.78  497.60  -21.64  -57.93  502.53
  134    41    0.70  -21.64  -57.93  502.53  -21.86  -57.50  507.50
  134    41    0.70  -21.86  -57.50  507.50  -22.08  -56.81  512.45
  134    41    0.70  -22.08  -56.81  512.45  -22.38  -55.94  517.37
  134    41    0.70  -22.38  -55.94  517.37  -22.59  -55.04  522.28
  134    41    0.70  -22.59  -55.04  522.28  -22.77  -53.85  527.13
  134    41    0.70  -22.77  -53.85  527.13  -23.01  -52.43  531.92
  207    41    0.70 -204.82  158.28  380.66 -204.66  160.16  385.29
  207    41    0.70 -204.66  160.16  385.29 -204.11  161.75  390.00
  207    41    0.70 -204.11  161.75  390.00 -203.55  162.86  394.84
  207    41    0.70 -203.55  162.86  394.84 -202.57  163.88  399.64
  207    41    0.70 -202.57  163.88  399.64 -201.71  164.65  404.51
  207    41    0.70 -201.71  164.65  404.51 -201.24  165.71  409.37
  207    41    0.70 -201.24  165.71  409.37 -200.51  166.86  414.18
  308    41    0.70 -376.33   52.47  191.35 -380.43   54.26  193.59
  308    41    0.70 -380.43   54.26  193.59 -384.47   56.26  195.75
  308    41    0.70 -384.47   56.26  195.75 -388.28   58.52  198.07
  308    41    0.70 -388.28   58.52  198.07 -392.01   60.64  200.64
  308    41    0.70 -392.01   60.64  200.64 -395.67   62.81  203.26
  308    41    0.70 -395.67   62.81  203.26 -399.57   64.59  205.84
  308    41    0.70 -399.57   64.59  205.84 -403.15   66.42  208.81
  430    41    0.70 -289.35   12.75  184.43 -291.43   11.58  188.82
  430    41    0.70 -291.43   11.58  188.82 -293.58   10.23  193.13
  430    41    0.70 -293.58   10.23  193.13 -295.88    8.49  197.21
  430    41    0.70 -295.88    8.49  197.21 -298.20    7.07  201.41
  430    41    0.70 -298.20    7.07  201.41 -300.17    5.32  205.66
  430    41    0.70 -300.17    5.32  205.66 -302.32    3.35  209.72
  430    41    0.70 -302.32    3.35  209.72 -304.67    1.31  213.63
  430    41    0.70 -304.67    1.31  213.63 -307.15   -0.41  217.61
