time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	transpiration	
9	94.36977233991072	1	1	1	1	4	0	94.36977233991072	8.0	0	4.1047365208627644E-5	0.9302733336981345	2.624112163852078	11.392359405059207	0.0	2.0523682604313827	0.0	9.339991144627824	0.21973985078260636	2.0523682604313827	2.7081268206942097E-12	
9	94.36977233991072	2	2	1	1	0	0	94.36977233991072	8.0	0	0.0014103950106484357	0.8139732244390597	1.086208014928914	117.296182059278	0.0	59.385053079934124	39.59003538662276	18.32109359272111	5.402247849761504	98.97508846655688	1.3698172776374713E-10	
10	106.72523823319248	1	1	1	1	4	0	106.72523823319248	9.0	0	5.0730178983217445E-5	0.7411282499974915	1.3071108165905998	12.134969307248749	0.0	2.536508949160873	0.0	9.598460358087875	0.2642620643865612	2.536508949160873	2.9477488722170546E-12	
10	106.72523823319248	2	2	1	1	0	0	106.72523823319248	9.0	0	0.001672749743263985	0.6883689045570056	1.0441305913629118	138.99919414851365	0.0	70.43156813743093	47.53954299645182	21.02808301463089	5.610169555246713	117.97111113388274	1.5622425783844324E-10	
11	119.20696927078511	1	1	1	1	4	0	119.20696927078511	10.0	0	6.026933767125002E-5	0.5583624382185446	1.3502456375537981	12.8573136721811	0.0	3.0134668835625016	0.0	9.843846788618599	0.30612695913214083	3.0134668835625016	2.9807166735299037E-12	
11	119.20696927078511	2	2	1	1	0	0	119.20696927078511	10.0	0	0.0020004370048296426	0.7419723410599839	1.1734476318594989	166.41922242341195	0.0	84.22892651914282	57.949528189914076	24.24076771435507	5.86526204056073	142.1784547090569	2.990270470677281E-10	
12	131.81545979678634	1	1	1	1	4	0	131.81545979678634	11.0	0	8.026385739538959E-5	1.055796327242735	1.085364213072882	14.370525273139862	0.0	4.0131928697694805	0.0	10.357332403370382	0.38747359971410655	4.0131928697694805	5.86201033544085E-12	
12	131.81545979678634	2	2	1	1	0	0	131.81545979678634	11.0	0	0.0023984933929727323	0.7548320523900258	1.186785488417752	200.02045185770606	0.0	100.9891954935887	71.01050694352872	28.020749420588643	6.138297725568261	171.99970243711743	2.7943738792660776E-10	
13	144.55116659372183	1	1	1	1	4	0	144.55116659372183	12.0	0	9.815994358826378E-5	0.6447867261330451	1.003833377021921	15.736435438519152	0.0	4.90799717941319	0.0	10.828438259105962	0.45325069617365243	4.90799717941319	5.7181382056330825E-12	
13	144.55116659372183	2	2	1	1	0	0	144.55116659372183	12.0	0	0.0028495799074272836	0.6975924915510169	1.1026067333190805	238.3725824999019	0.0	119.98231189167508	86.16555971019369	32.22471089803314	6.397198480823335	206.14787160186876	3.7485505237358997E-10	
14	157.4145087471906	1	1	1	1	4	0	157.4145087471906	13.0	0	1.2685511678381796E-4	0.8873393223915036	1.3780389040039844	17.963027896346308	0.0	6.3427558391908985	0.0	11.62027205715541	0.5458353993773513	6.3427558391908985	8.638008874367484E-12	
14	157.4145087471906	2	2	1	1	0	0	157.4145087471906	13.0	0	0.003435733916234154	0.7822257292469258	1.1323595065680654	288.5196237204555	0.0	144.66248068354332	106.21929185296383	37.63785118394834	6.66567736054768	250.88177253650716	4.910306621238673E-10	
15	170.40586752168093	1	1	1	1	4	0	170.40586752168093	14.0	0	1.687296795528411E-4	0.9609520625487894	1.148146929378363	21.068978856507783	0.0	8.436483977642055	0.0	12.632494878865726	0.6678398889958282	8.436483977642055	1.1771122540329513E-11	
15	170.40586752168093	2	2	1	1	0	0	170.40586752168093	14.0	0	0.004233007831667717	0.9586905382324427	1.1187146949150741	357.1143670286267	0.0	178.2319087017986	133.8941134832671	44.98834484356103	6.937930774524568	312.1260221850657	6.599194318832194E-10	
16	183.52558624759345	1	1	1	1	4	0	183.52558624759345	15.0	0	2.201424302080215E-4	0.8446510493464127	1.2288214632724854	24.80544954241615	0.0	11.007121510401074	0.0	13.798328032015073	0.7977141494869666	11.007121510401074	1.583508365480598E-11	
16	183.52558624759345	2	2	1	1	0	0	183.52558624759345	15.0	0	0.005108399038167321	0.7892882861261693	1.0882691244252756	433.2622334841007	0.0	215.0904858175714	165.41801974459065	52.75372792193873	7.212921637030313	380.50850556216204	8.136802197202259E-10	
17	196.77397021950497	1	1	1	1	4	0	196.77397021950497	16.0	0	2.926344124048758E-4	0.9450789572967508	1.2181186131540278	30.04634953768904	0.0	14.631720620243792	0.0	15.414628917445247	0.9492100457692231	14.631720620243792	2.440073574748201E-11	
17	196.77397021950497	2	2	1	1	0	0	196.77397021950497	16.0	0	0.00618522179461427	0.8362154896907674	1.1357907548609836	527.791500997267	0.0	260.43039135217975	205.29600921941199	62.065100425675304	7.503837057821443	465.72640057159174	1.1896400614851762E-9	
18	210.1512866057031	1	1	1	1	4	0	210.1512866057031	17.0	0	3.712200622516072E-4	0.6993129684643079	1.0482276068309273	35.764353664992896	0.0	18.56100311258036	0.0	17.20335055241254	1.0789179152067807	18.56100311258036	4.433596210121776E-11	
18	210.1512866057031	2	2	1	1	0	0	210.1512866057031	17.0	0	0.007497935249197622	0.8192206402068397	1.1142114700384305	643.9472578669221	0.0	315.70253680832093	255.0016777812531	73.24304327734811	7.791923834028833	570.704214589574	1.5585709717943933E-9	
19	223.65776436901845	1	1	1	1	4	0	223.65776436901845	18.0	0	4.932661406463312E-4	0.9301804279062886	1.1135732482409506	44.80144891118097	0.0	24.663307032316563	0.0	20.138141878864403	1.224706190902422	24.663307032316563	6.726240642002509E-11	
19	223.65776436901845	2	2	1	1	0	0	223.65776436901845	18.0	0	0.00909057371475398	0.8187608298397715	1.129175447906039	785.8865873927541	0.0	382.760998515957	316.41709059029074	86.7084982865064	8.063547436792064	699.1780891062477	1.7890033844931585E-9	
20	237.29359419897813	1	1	1	1	4	0	237.29359419897813	19.0	0	6.237936241504454E-4	0.7077878251819127	1.1367055656432008	54.7638874092984	0.0	31.18968120752227	0.0	23.57420620177613	1.3230426908360704	31.18968120752227	7.343166524108454E-11	
20	237.29359419897813	2	2	1	1	0	0	237.29359419897813	19.0	0	0.01101741587513988	0.8354145376752476	1.15212333474807	958.7640053705945	0.0	463.8911947427317	391.875355022933	102.99745560492987	8.308618351196476	855.7665497656646	2.2127355008552913E-9	
21	251.0589284553002	1	1	1	1	4	0	251.0589284553002	20.0	0	7.9257771222036E-4	0.7637203469588358	1.1867472524355618	68.27489218344883	0.0	39.628885611018006	0.0	28.646006572430814	1.383400004144285	39.628885611018006	9.942276116115249E-11	
21	251.0589284553002	2	2	1	1	0	0	251.0589284553002	20.0	0	0.013462577787854431	0.8750138469299628	1.131332167149213	1180.1551867083	0.0	566.8453805412391	490.155174632327	123.15463153473387	8.582710548530654	1057.0005551735662	2.943456997903557E-9	
22	264.9538811227463	1	1	1	1	4	0	264.9538811227463	21.0	0	0.0010128908410241347	0.7859205733026948	0.9973387303427247	85.9863858769224	0.0	50.644542051206734	0.0	35.341843825715664	1.4329909413033064	50.644542051206734	1.323763300958312E-10	
22	264.9538811227463	2	2	1	1	0	0	264.9538811227463	21.0	0	0.01622434000085794	0.8343340873228444	1.1263684284398874	1448.6393306275422	0.0	683.1301052992817	603.5582652439483	145.5780723033425	8.838476497079482	1286.6883705432301	3.975270704378054E-9	
23	278.9785277773454	1	1	1	1	4	0	278.9785277773454	22.0	0	0.0013063235291020372	0.8474501054154941	1.1898360395456686	110.16664353394386	0.0	65.31617645510187	0.0	44.85046707884199	1.456309838207114	65.31617645510187	2.1183323675155176E-10	
23	278.9785277773454	2	2	1	1	0	0	278.9785277773454	22.0	0	0.0191591809821645	0.8308243898924202	1.1114533962347117	1786.8904056157096	0.0	806.7023571437685	726.2725608522346	169.24590829607908	9.057677869022477	1532.9749179960031	5.461066345197109E-9	
24	293.13290556399915	1	1	1	1	4	0	293.13290556399915	23.0	0	0.0016565284108827761	0.7462622952786934	1.045308794877772	138.51698702515625	0.0	82.82642054413883	0.0	55.69056648101744	1.4872612325171957	82.82642054413883	2.711728003952366E-10	
24	293.13290556399915	2	2	1	1	0	0	293.13290556399915	23.0	0	0.022247073618240798	0.8315764831787181	1.1260955920683589	2205.814949169265	0.0	936.7188891890862	857.4441403640858	194.16377988930682	9.240461998504706	1794.163029553172	6.628041990327299E-9	
25	307.41701318547484	1	1	1	1	4	0	307.41701318547484	24.0	0	0.0021403789937629986	0.821157832690289	1.0431796516336052	177.66712925554992	0.0	107.01894968814993	0.0	70.6481795674	1.5148153900561778	107.01894968814993	3.8453761552910465E-10	
25	307.41701318547484	2	2	1	1	0	0	307.41701318547484	24.0	0	0.025466684522052786	0.8399343092459419	1.1070498473072108	2714.4954327195446	0.0	1072.2814535601174	996.1608640149492	220.3362443006069	9.387662588788936	2068.4423175750667	7.636741660227761E-9	
26	321.83081090278995	1	1	1	1	4	0	321.83081090278995	25.0	0	0.0026765304730769044	0.6944448742819139	1.0466899728392913	221.70901707241583	0.0	133.82652365384524	0.0	87.88249341857059	1.5227893343495662	133.82652365384524	4.334141226567777E-10	
26	321.83081090278995	2	2	1	1	0	0	321.83081090278995	25.0	0	0.02888159797249046	0.8540006107486157	1.0935639311327396	3315.9382785191374	0.0	1216.0672830522299	1146.2933527004045	247.76673227579874	9.534615943204994	2362.360635752634	9.099738572225242E-9	
27	336.3742205469876	1	1	1	1	4	0	336.3742205469876	26.0	0	0.0032667481077288153	0.6084104765103464	0.9551368848152154	271.789955158469	0.0	163.33740538644076	0.0	108.45254977202823	1.50607252415718	163.33740538644076	5.171540062241614E-10	
27	336.3742205469876	2	2	1	1	0	0	336.3742205469876	26.0	0	0.03246486978203911	0.8237218486552307	1.0637182540535954	3994.420015004064	0.0	1366.941885559541	1306.6457089799374	276.4575051483792	9.670880857817627	2673.5875945394782	1.1776880926891751E-8	
28	351.0471255422998	1	1	1	1	4	0	351.0471255422998	27.0	0	0.003932091949396035	0.6248128411221282	0.9663905779236844	337.73476134343593	0.0	196.60459746980177	0.0	130.91663016542063	1.5017541867781095	196.60459746980177	6.459202108305046E-10	
28	351.0471255422998	2	2	1	1	0	0	351.0471255422998	27.0	0	0.036187891974850304	0.8226871920158259	1.0613408658561212	4771.203464184685	0.0	1523.700714730539	1475.9447303127497	306.4096123395691	9.789658431860888	2999.6454450432884	1.3387314239463527E-8	
29	365.8493709406912	1	1	1	1	4	0	365.8493709406912	28.0	0	0.004602809763562124	0.630349106745131	0.9730314282936353	422.64828021048106	0.0	230.14048817810624	0.0	154.32655793676778	1.491256535847846	230.14048817810624	8.496219870733917E-10	
29	365.8493709406912	2	2	1	1	0	0	365.8493709406912	28.0	0	0.040020356133968184	0.7722500666240889	1.0355126223685296	5608.176385998896	0.0	1685.0676266933974	1652.838160258511	337.622849368032	9.886492555820363	3337.9057869519083	1.5688141115364276E-8	
30	380.78076346777357	1	1	1	1	4	0	380.78076346777357	29.0	0	0.005259360737333972	0.6542997823511186	0.9069535523474551	529.3556686114246	0.0	262.96803686669864	0.0	178.68120824006675	1.4717162451318804	262.96803686669864	1.0864406844849972E-9	
30	380.78076346777357	2	2	1	1	0	0	380.78076346777357	29.0	0	0.04393021782142355	0.7518819930629551	1.0301575148595243	6528.043905679745	0.0	1849.6933819546755	1835.892989054366	370.0957164390973	9.958468059209594	3685.5863710090416	1.7108011437271435E-8	
31	395.8410715800774	1	1	1	1	4	0	395.8410715800774	30.0	0	0.005953083224783612	0.591612909368931	0.8756743760048218	642.8020380638761	0.0	297.65416123918067	0.0	203.978454173725	1.4592431462671722	297.65416123918067	1.1787094559302807E-9	
31	395.8410715800774	2	2	1	1	0	0	395.8410715800774	30.0	0	0.04797770408693168	0.7405188662804252	1.0008093005455532	7528.802076546733	0.0	2020.1138562918597	2028.8733545997138	403.825377683975	10.026579394572432	4048.9872108915733	1.8335823851217716E-8	
32	411.030025533663	1	1	1	1	4	0	411.030025533663	31.0	0	0.006653316049500232	0.5528784433788075	0.856743313099719	766.6726021173888	0.0	332.6658024750116	0.0	230.21513675073527	1.4450214141879145	332.6658024750116	1.4347211831085736E-9	
32	411.030025533663	2	2	1	1	0	0	411.030025533663	31.0	0	0.0521236464615378	0.7295678425707174	1.0061647909283482	8622.812330116541	0.0	2194.679851012117	2229.9805636153187	438.80762111998865	10.083371850594057	4424.660414627436	2.2271038244712438E-8	
33	426.3473174640513	1	1	1	1	4	0	426.3473174640513	32.0	0	0.007327795314462056	0.572417866975949	0.8295510047558002	914.1430847053705	0.0	366.3897657231028	0.0	257.3870354632035	1.4234973609441277	366.3897657231028	1.6252779337690676E-9	
33	426.3473174640513	2	2	1	1	0	0	426.3473174640513	32.0	0	0.05632674928532122	0.7040457077183274	0.9726453887552771	9782.964358929268	0.0	2371.652601487209	2437.3140307938556	475.03681940327965	10.12335557130472	4808.966632281064	2.404719446036086E-8	
34	441.79260147745117	1	1	1	1	4	0	441.79260147745117	33.0	0	0.008052615054626061	0.5456100634299937	0.7816720933714146	1065.566746973679	0.0	402.63075273130306	11.86334260539778	285.4888394950438	1.4518749526945927	414.49409533670087	1.6924203279417822E-9	
34	441.79260147745117	2	2	1	1	0	0	441.79260147745117	33.0	0	0.06054355278705918	0.6995282002320479	0.9735744295800254	11046.30957078858	0.0	2549.202222613018	2648.8694534121373	512.5058914457334	10.142462287334608	5198.071676025155	2.6060724234679702E-8	
35	457.365493753255	1	1	1	1	4	0	457.365493753255	34.0	0	0.008778004433874451	0.5604906859203389	0.8236118209398255	1236.8533809478677	0.0	438.9002216937226	33.638863238761594	314.51411963678856	1.502441561218899	472.5390849324842	2.47822936633906E-9	
35	457.365493753255	2	2	1	1	0	0	457.365493753255	34.0	0	0.06472839785573566	0.6893284863167541	0.9533045290474812	12401.164747626928	0.0	2725.4062255046583	2862.5370664284424	551.2062649680597	10.137662880622194	5587.943291933101	2.806528546293979E-8	
36	473.06557265777286	1	1	1	1	4	0	473.06557265777286	35.0	0	0.009467451134465215	0.5558420398779886	0.8228704606056982	1422.3037103029772	0.0	473.37255672326086	63.26574790347243	344.45530095650304	1.557933070376811	536.6383046267333	2.3864374642713867E-9	
36	473.06557265777286	2	2	1	1	0	0	473.06557265777286	35.0	0	0.06893545932305821	0.6765888957785563	0.9533337731995237	13839.31167008487	0.0	2902.5456557077136	3081.8300443856647	591.1278400610123	10.123657345381856	5984.375700093378	3.130824661488263E-8	
37	488.8923788691719	1	1	1	1	4	0	488.8923788691719	36.0	0	0.010185908527360392	0.5910220829915572	0.817098496822724	1637.2519388897533	0.0	509.2954263680197	98.57176754760938	375.30363628073695	1.6196677440687743	607.8671939156291	2.979880985320432E-9	
37	488.8923788691719	2	2	1	1	0	0	488.8923788691719	36.0	0	0.07311030715131635	0.6735058370078354	0.9421799315010059	15379.35507442899	0.0	3078.3287221606874	3304.1828750530303	632.2589538266575	10.094774551763123	6382.511597213717	3.7275954622981696E-8	
38	504.8454155135833	1	1	1	1	4	0	504.8454155135833	37.0	0	0.010897457692894455	0.5249356279323405	0.7945688657941323	1841.1342775597586	7.0150593036196875	544.8728846447227	137.27160747133632	407.0491805392918	1.6758281916015618	689.1595514196787	3.1234834329047728E-9	
38	504.8454155135833	2	2	1	1	0	0	504.8454155135833	37.0	0	0.07719589909476705	0.6580335757828407	0.9404068730336513	16992.96210162164	0.0	3250.3536460954547	3526.902009682027	674.5863461713973	10.046535472058803	6777.2556557774815	4.0179922959754723E-8	
39	520.9241483123366	1	1	1	1	4	0	520.9241483123366	38.0	0	0.011564444872272353	0.561185156294304	0.8017898562664753	2076.2629114675105	20.920301141753512	578.2222436136176	176.96529644246596	439.68076602733237	1.7175814782153513	776.107841197837	3.4286266547319257E-9	
39	520.9241483123366	2	2	1	1	0	0	520.9241483123366	38.0	0	0.08113254749484392	0.6581353375479515	0.9476486394454336	18714.917404558837	0.0	3416.1072629407963	3747.164166598799	718.0951268221181	9.9753795311774	7163.271429539595	4.1704464794529964E-8	
40	537.1280057402779	1	1	1	1	4	0	537.1280057402779	39.0	0	0.01226806814976654	0.546866182659674	0.7958136324006573	2314.602077731548	41.57746167947757	613.403407488327	228.1345323422618	473.18597863801807	1.7784507103376277	883.1154015100664	3.6847660950246868E-9	
40	537.1280057402779	2	2	1	1	0	0	537.1280057402779	39.0	0	0.08516986751636489	0.6393230293899776	0.9161695333888416	20479.0213433198	0.0	3586.0996848995737	3973.8207292105026	762.7687436363657	9.91115652965732	7559.920414110076	4.4343201333822914E-8	
41	553.4563791951256	1	1	1	1	4	0	553.4563791951256	40.0	0	0.012950379574704927	0.534671703001913	0.7655650191081836	2558.247016434483	68.8346330571118	647.5189787352463	285.8563949510358	507.5511351183795	1.838978004587823	1002.2100067433938	4.225900843119305E-9	
41	553.4563791951256	2	2	1	1	0	0	553.4563791951256	40.0	0	0.0892844920189618	0.6492777899895913	0.9228749563155906	22355.14153169588	0.0	3759.347032377338	4204.817192514189	808.5889522768475	9.849459607957552	7964.164224891527	4.9707052211608696E-8	
42	569.9086231778118	1	1	1	1	4	0	569.9086231778118	41.0	0	0.013667952457410001	0.5233495984954697	0.7716113150622035	2808.7100394456475	102.52601851334668	683.3976228705001	344.9708462086661	542.7612614006102	1.8946976179276929	1130.8944875925129	4.754781764750118E-9	
42	569.9086231778118	2	2	1	1	0	0	569.9086231778118	41.0	0	0.09342421158240102	0.6421369478766903	0.9297278508268711	24308.64011303467	0.0	3933.6510139958323	4437.222501338847	855.5357873198219	9.784363949938923	8370.873515334679	5.364615348738043E-8	
43	586.4840554837581	1	1	1	1	4	0	586.4840554837581	42.0	0	0.01440437185297756	0.5056067169809717	0.7437771431875725	3073.119196092902	142.47170017444452	720.218592648878	400.07826109717587	578.8000720602918	1.9355506466304586	1262.7685539204986	5.421879422724284E-9	
43	586.4840554837581	2	2	1	1	0	0	586.4840554837581	42.0	0	0.09753440748276856	0.6305879228997542	0.9160704176270679	26342.24283581646	0.0	4106.711894011308	4667.970341359482	903.5875348660641	9.71093767542005	8774.68223537079	5.569484144121666E-8	
44	603.1819574050269	1	1	1	1	4	0	603.1819574050269	43.0	0	0.015118084908422213	0.4891217509418087	0.7650685066281172	3347.761379747645	188.47742008486333	755.9042454211105	445.5372001664082	615.6499509523105	1.9515009198475268	1389.918865672382	5.557560257632802E-9	
44	603.1819574050269	2	2	1	1	0	0	603.1819574050269	43.0	0	0.10162204277573696	0.6170227791064505	0.9120141093883014	28439.051729475446	0.0	4278.822853715239	4897.451620964724	952.7207067220891	9.631652182990395	9176.274474679962	5.840802414883172E-8	
45	620.0015739432909	1	1	1	1	4	0	620.0015739432909	44.0	0	0.01576569686208241	0.5361460447935438	0.766257688376554	3672.0264991330905	240.33437504483038	788.2848431041206	486.79650644265985	653.2919330743691	1.9517788066757416	1515.4157245916108	6.4273734465635106E-9	
45	620.0015739432909	2	2	1	1	0	0	620.0015739432909	44.0	0	0.10581021197598611	0.6077231727545973	0.8992195417456363	30594.835897783334	0.0	4455.16682004152	5132.576909399764	1002.9100162181671	9.559924194989417	9587.743729441285	6.051449529051923E-8	
46	636.9421140335545	1	1	1	1	4	0	636.9421140335545	45.0	0	0.016433304630388543	0.5252829603265843	0.778300329015739	3995.283542228174	297.8190258094122	821.6652315194269	539.6599945120054	691.7056877070294	1.968070019120645	1659.1442518408446	6.531026557735784E-9	
46	636.9421140335545	2	2	1	1	0	0	636.9421140335545	45.0	0	0.11004226479719198	0.6080704905301124	0.8980495262642384	32854.35732449018	0.0	4633.358517776504	5370.165839713076	1054.1283557283807	9.489854155927105	10003.52435748958	6.997650746094754E-8	
47	654.0027507785644	1	1	1	1	4	0	654.0027507785644	46.0	0	0.017121301672921405	0.5094796883420071	0.7568853031484152	4323.653609124129	360.6929211914912	856.06508364607	598.4568926302895	730.8695028781682	1.990125419857367	1815.2148974678507	7.789735168513369E-9	
47	654.0027507785644	2	2	1	1	0	0	654.0027507785644	46.0	0	0.11425905802069512	0.5950487109220338	0.8888436466306604	35167.81230784334	0.0	4810.907706134531	5606.898090857112	1106.3467759565658	9.416401822099797	10417.805796991643	7.450478538488998E-8	
48	671.1826216938364	1	1	1	1	4	0	671.1826216938364	47.0	0	0.017861659349432762	0.4868134401813806	0.716895934162189	4645.948619007571	428.70253759777586	893.0829674716381	657.2664508030814	770.7602711985554	2.011454762534503	1979.0519558724952	7.2392060676507636E-9	
48	671.1826216938364	2	2	1	1	0	0	671.1826216938364	47.0	0	0.11840465413102057	0.5996140648716005	0.8918074251118164	37598.707249760206	0.0	4985.4591213061285	5839.63331108591	1159.5344670504155	9.335722861200098	10825.092432392037	7.322119990578241E-8	
49	688.4808289632282	1	1	1	1	4	0	688.4808289632282	48.0	0	0.018608819331132335	0.5189031949341597	0.7694367241368347	5022.5504819954185	501.5791345125423	930.4409665566166	709.916576233926	811.3534771140052	2.0217544991922827	2141.936677303085	8.47143014934452E-9	
49	688.4808289632282	2	2	1	1	0	0	688.4808289632282	48.0	0	0.12266544487434328	0.5769336312652019	0.8708416666091762	40030.51445859844	0.0	5164.860836814452	6078.8355984303425	1213.6587416043485	9.26429815055065	11243.696435244794	7.549730405608475E-8	
50	705.8964397049821	1	1	1	1	4	0	705.8964397049821	49.0	0	0.01931531340173658	0.5046564834338445	0.7574473873450515	5406.319337804916	579.0386264282525	965.7656700868288	752.8416297505373	852.6231856181863	2.0156703791620516	2297.6459262656185	8.936053219079412E-9	
50	705.8964397049821	2	2	1	1	0	0	705.8964397049821	49.0	0	0.1269799582035295	0.5689162409532816	0.8655050579806701	42537.53137385242	0.0	5346.524555938084	6321.0538905951835	1268.6850196099233	9.196591956386971	11667.578446533267	8.454317535686188E-8	
51	723.4284862481575	1	1	1	1	4	0	723.4284862481575	50.0	0	0.020072026809137094	0.5290014871978747	0.7531791745954459	5821.118379486159	660.7814717055172	1003.6013404568546	810.475730863832	894.542032468712	2.027939443286179	2474.8585430262037	9.702273561945577E-9	
51	723.4284862481575	2	2	1	1	0	0	723.4284862481575	50.0	0	0.1312841637870115	0.5608365744666868	0.8571776056224467	45106.54170967243	0.0	5527.754264716272	6562.693502299434	1324.5768154106242	9.12778151206551	12090.447767015707	8.805052811156846E-8	
52	741.0759664193732	1	1	1	1	4	0	741.0759664193732	51.0	0	0.020807065755682936	0.5408123521084083	0.7808019572200515	6261.3180901257965	746.4925788270981	1040.3532877841467	876.5594057224796	937.0812159475754	2.0456206579365124	2663.4052723337245	1.166432195491712E-8	
52	741.0759664193732	2	2	1	1	0	0	741.0759664193732	51.0	0	0.13554021731160046	0.552077217245076	0.8570253256118887	47737.97765566048	0.0	5706.956518383176	6801.629840521974	1381.2957267157753	9.05569033261695	12508.586358905151	8.869122009478272E-8	
53	758.8378438397727	1	1	1	1	4	0	758.8378438397727	52.0	0	0.02161226675338466	0.5302212429228035	0.7684444250721739	6709.775822968264	835.8412304917856	1080.613337669233	944.5756310611807	980.2104902053354	2.0660755918926914	2861.0301992221994	1.2441680949372031E-8	
53	758.8378438397727	2	2	1	1	0	0	758.8378438397727	52.0	0	0.1399221689903824	0.5465618918608216	0.8495558465428131	50442.4750716827	0.0	5891.459746963468	7047.634145295696	1438.801425726122	8.99296710505355	12939.093892259163	9.437280588068275E-8	
54	776.7130482321257	1	1	1	1	4	0	776.7130482321257	53.0	0	0.022437508937571772	0.49895482175376155	0.7427380763482867	7153.9285603797925	928.4810259740648	1121.8754468785885	1007.7495086544757	1023.8981602267171	2.079918724594164	3058.1059815071294	1.2619883148728813E-8	
54	776.7130482321257	2	2	1	1	0	0	776.7130482321257	53.0	0	0.14436349605493015	0.5350142467295438	0.8402959017826888	53174.25603184539	0.0	6078.462991786531	7296.97180505978	1497.0516524212976	8.934517907390292	13375.434796846312	1.0773991506260933E-7	
55	794.7004757379742	1	1	1	1	4	0	794.7004757379742	54.0	0	0.02323071732180024	0.4946238582494993	0.7317453277955782	7620.089363966305	1024.04984215452	1161.5358660900117	1059.048258242922	1068.111078453442	2.0789823915581898	3244.633966487454	1.3010215058457477E-8	
55	794.7004757379742	2	2	1	1	0	0	794.7004757379742	54.0	0	0.14879507358641017	0.5328030384333833	0.8409537697053278	55998.29581186585	0.0	6265.055729954112	7545.762122616555	1556.0022100569308	8.87583434220531	13810.817852570668	1.0634380152286981E-7	
